medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
889001000006118,800,M031-99,M031.99,Cellulitis/abscess - neck,267779003,889001000006118,,32
889011000006115,2000,M032-99,M032.99,Cellulitis/abscess - trunk,200655000,889011000006115,,32
889021000006111,3000,M033-99,M033.99,Cellulitis/abscess - arm,200665006,889021000006111,,32
889031000006114,2000,M034-99,M034.99,Cellulitis -hand -excl. finger,267780000,889031000006114,,32
889041000006116,1000,M035-99,M035.99,Cellulitis/abscess - buttock,200676005,889041000006116,,32
889051000006119,40000,M036-99,M036.99,Cellulitis - leg - excl. foot,267782008,889051000006119,,32
889061000006117,8000,M037-99,M037.99,Cellulitis - foot - excl. toe,267783003,889061000006117,,32
906751000006115,3000,HNG0170,,[RFC] Cellulitis,906751000006104,906751000006115,,12
2639931000006110,2,^ESCTCE263993,,Cellulitis of oral soft tissues,8771003,15467019,,32
2652371000006119,2,^ESCTCE265237,,Cellulitis of hip,9557000,16722018,,31
2710891000006112,10,^ESCTCE271089,,Cellulitis of knee,13301002,22757019,,31
2717021000006116,2,^ESCTCE271702,,Cellulitis of forearm,13680009,23350013,,31
2734991000006116,2,^ESCTPE273499,,Penile cellulitis,14812002,25169013,,32
2869341000006117,1,^ESCTCE286934,,Cellulitis of pharynx,23166004,38903015,,32
2942141000006113,10,^ESCTCE294214,,Cellulitis of finger,27561001,46127011,,31
2945721000006113,1,^ESCTCE294572,,Cellulitis of forehead,27767004,46482010,,31
3097571000006117,2,^ESCTCE309757,,Cellulitis of external nose,37098000,61891010,,31
3115441000006111,20,^ESCTCE311544,,Cellulitis of upper arm,38217004,63961010,,31
3306251000006114,1,^ESCTCE330625,,Cellulitis of shoulder,49810002,82970010,,31
3345901000006115,8,^ESCTCE334590,,Cellulitis of scalp,52190008,86865019,,31
3350921000006115,1,^ESCTNE335092,,Necrotising cellulitis,52486002,1216712015,,32
3415651000006114,10,^ESCTCE341565,,Cellulitis of heel,56351000,93708018,,31
3472571000006118,30,^ESCTCE347257,,Cellulitis of abdominal wall,59883002,99480019,,31
3483321000006110,1,^ESCTCE348332,,Cellulitis of external cheek,60540006,100580010,,31
3661361000006119,4,^ESCTCE366136,,Cellulitis of wrist,71392009,118594015,,31
3752951000006114,60,^ESCTCE375295,,Cellulitis of thigh,77054009,127927010,,31
3757661000006119,200,^ESCTDI375766,,Dissecting cellulitis of scalp,77333008,128348018,,32
3935941000006113,7,^ESCTCE393594,,Cellulitis of groin,88361008,146503016,,31
4075181000006112,70,^ESCTPE407518,,Peritonsillar cellulitis,102453009,165688017,,31
4161441000006111,7000,^ESCTCE416144,,Cellulitis of periorbital region,109245003,173787016,,32
4161451000006113,100,^ESCTPE416145,,Periorbital cellulitis,109245003,173788014,,32
4773721000006110,2,^ESCTPO477372,,Postseptal orbital cellulitis,194005002,2872215010,,32
5033381000006117,700,^ESCTCE503338,,Cellulitis of pinna,232214001,347928014,,32
5121181000006111,1,^ESCTAN512118,,Anaerobic cellulitis,238401006,357326010,,31
5607811000006111,4,^ESCTST560781,,Streptococcal cellulitis,278037002,414807015,,31
5721301000006110,8,^ESCTPE572130,,Penile cellulitis/abscess/boil,286983008,426484015,,32
5721381000006118,3,^ESCTCE572138,,Cellulitis of hand excluding finger,287000004,426503014,,31
5721391000006115,200,^ESCTCE572139,,Cellulitis of leg, excluding foot,287001000,426505019,,31
5721401000006118,20,^ESCTCE572140,,Cellulitis of leg, except foot,287001000,2476118014,,31
5721411000006115,6,^ESCTCE572141,,Cellulitis of foot excluding toe,287002007,426506018,,31
5897321000006115,100,^ESCTCE589732,,Cellulitis of elbow,301710008,443105012,,31
5986591000006118,1,^ESCTCE598659,,Cellulitis of skin of back,309254003,452622011,,31
6046861000006112,400,^ESCTPR604686,,Preseptal cellulitis,314516007,458887011,,31
6440711000006111,90,^ESCTCE644071,,Cellulitis,385627004,1479831017,,31
6475591000006119,2,^ESCTVU647559,,Vulval cellulitis,387682007,1481766016,,31
6672161000006110,10,^ESCTBA667216,,Bacterial cellulitis,402929007,1782010019,,31
6694021000006118,1,^ESCTFO669402,,Follicular occlusion triad - hidradenitis, acne conglobata, dissecting cellulitis of scalp,404175004,1783128011,,31
7373951000006113,500,^ESCTCE737395,,Cellulitis of lower leg,449711005,2912636016,,31
7375451000006118,20,^ESCTCE737545,,Cellulitis of thumb,449825003,2912782016,,31
7480591000006117,30,^ESCTHI748059,,History of cellulitis of skin,472966006,2955468014,,31
7585231000006118,4,^ESCTNO758523,,No history of cutaneous cellulitis,704006006,3010323011,,31
7763471000006118,9,^ESCTAC776347,,Acute cellulitis,717857009,3311779015,,31
8040911000006111,1,^ESCTCE804091,,Cellulitis of nasal mucous membrane,130021000119100,3040978019,,31
13937301000006115,20,^ESCT1393730,,Cellulitis and abscess of hand,838283002,3896373019,,32
14071441000006113,10,^ESCT1407144,,Cellulitis of foot due to diabetes mellitus,200687002,3849964017,,32
14213841000006113,30,^ESCT1421384,,Postoperative wound cellulitis,781192001,4283033010,,32
