medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
298343016,200,F4A3z,F4A3z00,Specific keratoconjunctivitis NOS,88151007,146137017,,32
298344010,1000,F4A4,F4A4.00,Other keratoconjunctivitis,88151007,146137017,,32
298345011,2000,F4A40,F4A4000,Unspecified keratoconjunctivitis,88151007,146137017,,32
298346012,40,F4A41,F4A4100,Keratitis or keratoconjunctivitis in other exanthemata,88151007,146137017,,32
298347015,700,F4A4z,F4A4z00,Other keratoconjunctivitis NOS,88151007,146137017,,32
298348013,200,F4A5,F4A5.00,Interstitial and deep keratitis,193783008,298348013,,32
298350017,1000,F4A50,F4A5000,Interstitial keratitis,1763009,4050011,,32
298354014,20,F4A54,F4A5400,Keratitis due to syphilis,193786000,298354014,,32
298355010,6,F4A55,F4A5500,Keratitis due to tuberculosis,193787009,298355010,,32
298356011,30,F4A5z,F4A5z00,Interstitial and deep keratitis NOS,193783008,298348013,,32
298363011,3000,F4Ay,F4Ay.00,Other forms of keratitis,91514001,151604014,,32
298364017,20000,F4Az,F4Az.00,Keratitis NOS,5888003,10808019,,32
299443011,70,FyuD1,FyuD100,[X]Other superficial keratitis without conjunctivitis,15250008,25884018,,32
299444017,2000,FyuD2,FyuD200,[X]Other keratitis,5888003,10808019,,32
347485016,3000,AD670,AD67000,Acanthamoeba keratitis,231896005,347485016,,32
444889012,4000,N002-1,N002.11,Keratoconjunctivitis sicca,302896008,444889012,,32
1229869010,2000,A5321,A532100,Herpes zoster with keratoconjunctivitis,42448002,1229869010,,32
1777558018,10,F4A05,F4A0500,Mycotic corneal ulcer,397977001,1777558018,,32
155971000006110,400,F4K05,F4K0500,Sclerokeratitis,417290008,2548241017,,32
394621000006118,100,FyuDA,FyuDA00,[X]Keratitis+keratoconjunctivitis in other diseases CE,5888003,10808019,,32
394631000006115,40,FyuD9,FyuD900,[X]Keratitis+keratoconjunctivitis/oth infect parasitc dis CE,371405004,1210064012,,32
490631000006115,2000,F4A27-1,F4A2711,Welders' keratitis,3282008,6543019,,32
612821000006117,9000,F4A1,F4A1.00,Dendritic keratitis,193764001,298325015,,32
2526511000006111,30,^ESCTST252651,,Stromal keratitis,1763009,1221578011,,32
2544461000006117,1,^ESCTMA254446,,Macular keratitis,2853006,5824015,,31
2649641000006110,2000,^ESCTHE264964,,Herpes simplex keratitis,9389005,16459016,,32
2649651000006112,20,^ESCTHE264965,,Herpetic keratitis,9389005,16460014,,32
2649661000006114,7,^ESCTHS264966,,HSV keratitis,9389005,1788229014,,32
2727571000006118,10,^ESCTEX272757,,Exposure keratoconjunctivitis,14366000,24420011,,32
3184411000006110,30,^ESCTHE318441,,Herpes zoster keratoconjunctivitis,42448002,70830016,,32
3185411000006114,10,^ESCTSU318541,,Superficial punctate keratitis,42513006,70921011,,32
3476391000006113,1,^ESCTXE347639,,Xerotic keratitis,60121005,99882016,,31
3483451000006113,1,^ESCTVI348345,,Virus keratoconjunctivitis,60548004,1788086013,,32
3604471000006115,1,^ESCTPH360447,,Phlyctenular keratitis,67895005,199912011,,32
3783951000006114,1,^ESCTKE378395,,Keratoconjunctivitis sicca, in Sjögren syndrome,78946008,2839271019,,31
4053451000006114,30,^ESCTRO405345,,Rosacea keratitis,95244005,157765013,,31
4061611000006119,3000,^ESCTMA406161,,Marginal keratitis,95730003,158583018,,32
4403671000006116,7,^ESCTNE440367,,Neurotrophic keratitis,128080005,194674019,,31
4773161000006115,20,^ESCTKE477316,,Keratoconjunctivitis sicca (excluding Sjögren syndrome),193776001,2642302012,,32
5028931000006112,5,^ESCTIN502893,,Infective corneal ulcer,231892007,347480014,,32
5028941000006119,400,^ESCTBA502894,,Bacterial corneal ulcer,231893002,347481013,,32
5028951000006117,5,^ESCTVI502895,,Viral corneal ulcer,231894008,347482018,,31
5028981000006113,1,^ESCTIN502898,,Inflammatory corneal ulcer,231897001,347486015,,31
5029011000006114,2,^ESCTNE502901,,Neuropathic corneal ulcer,231901007,347490018,,31
5029031000006115,3,^ESCTNE502903,,Neurotrophic corneal ulcer,231901007,1784899017,,31
5029051000006110,5,^ESCTSU502905,,Superior limbic keratoconjunctivitis,231903005,347493016,,31
5029071000006117,1,^ESCTSL502907,,SLK - Superior limbic keratoconjunctivitis,231903005,347495011,,31
5029091000006116,1,^ESCTDI502909,,Diffuse stromal keratoconjunctivitis,231904004,347497015,,31
5029111000006113,30,^ESCTDI502911,,Disciform keratitis,231907006,347502018,,31
5237171000006116,1,^ESCTFO523717,,Focal marginal corneal ulcer,246950000,368830018,,31
6041481000006112,300,^ESCTVI604148,,Viral keratitis,314020001,458293011,,32
6041541000006117,3,^ESCTOL604154,,Old keratitis,314024005,458300019,,31
6047331000006110,90,^ESCTBA604733,,Bacterial keratitis,314557000,458933016,,31
6047341000006117,10,^ESCTFU604734,,Fungal keratitis,314558005,458934010,,31
6047381000006111,30,^ESCTAD604738,,Adenoviral keratitis,314559002,458935011,,31
6047401000006111,7,^ESCTST604740,,Sterile keratitis,314561006,458937015,,31
6047411000006114,100,^ESCTCO604741,,Contact lens related sterile keratitis,314562004,458938013,,31
6063321000006114,10,^ESCTVE606332,,Vernal keratoconjunctivitis,317349009,461798014,,31
6589081000006113,7,^ESCTHE658908,,Herpes simplex stromal keratitis,397570008,1777192014,,31
6589131000006113,400,^ESCTHE658913,,Herpes zoster keratitis,397573005,1777194010,,32
6671381000006114,7,^ESCTRE667138,,Recurrent herpetic keratitis,402891002,1787602010,,31
6680961000006116,10,^ESCTAT668096,,Atopic keratoconjunctivitis,403434009,1782472010,,31
6886841000006118,10,^ESCTTH688684,,Thygeson superficial punctate keratitis,416069001,2548469011,,31
6892671000006113,7,^ESCTPE689267,,Peripheral ulcerative keratitis,416473005,2548986013,,31
6902021000006113,20,^ESCTHE690202,,Herpes simplex virus epithelial keratitis,417091001,2549641016,,31
6930221000006110,1,^ESCTCH693022,,Chemical keratitis,418998008,2577526010,,31
7691231000006112,10,^ESCTCO769123,,Corneal ulcer caused by Acanthamoeba,711645008,3079356019,,32
7691241000006119,1,^ESCTAC769124,,Acanthamoeba corneal ulcer,711645008,3079309017,,32
7956581000006114,30,^ESCTKE795658,,Keratitis caused by infection,733312003,3472779016,,31
7956591000006112,2,^ESCTIN795659,,Infectious keratitis,733312003,3472780018,,31
8016361000006119,1,^ESCTUN801636,,Unresolved contact lens keratitis,39641000119100,2990450019,,31
9871621000006119,1,^ESCTKE987162,,Keratitis of right eye due to herpes zoster,15992271000119100,3332381014,,31
9871661000006113,1,^ESCTIN987166,,Interstitial keratitis of left eye caused by herpes simplex virus,15992591000119101,3450535014,,31
12182641000006110,7,^ESCT1218264,,Punctate epithelial keratitis,42513006,3654658019,,32
13679331000006115,1,^ESCT1367933,,Keratoconjunctivitis of right eye,334591000119107,3769090012,,31
13679341000006113,2,^ESCT1367934,,Right keratoconjunctivitis,334591000119107,3769092016,,31
13680891000006111,1,^ESCT1368089,,Marginal corneal ulcer of left eye,339531000119107,3771671018,,31
13681281000006116,1,^ESCT1368128,,Left keratoconjunctivitis,340191000119106,3769096018,,31
13681341000006115,2,^ESCT1368134,,Filamentary keratitis of left eye,340741000119104,3768681010,,31
13681361000006116,2,^ESCT1368136,,Left filamentary keratitis,340741000119104,3768684019,,31
13705271000006111,6,^ESCT1370527,,Bilateral peripheral ulcerative keratitis,11892251000119102,3769337017,,31
13705301000006113,2,^ESCT1370530,,Peripheral ulcerative keratitis of left eye,11892291000119107,3769320012,,31
13986541000006119,1,^ESCT1398654,,Right superior limbic keratoconjunctivitis,331901000119107,3903299016,,31
13988691000006111,1,^ESCT1398869,,Sclerokeratitis of left eye,337851000119109,3951491017,,31
14009741000006110,1,^ESCT1400974,,Bilateral diffuse lamellar keratitis,15692441000119109,3944931018,,31
14009951000006110,2,^ESCT1400995,,Left Acanthamoeba keratitis,15693241000119100,3944778012,,31
14009991000006116,3,^ESCT1400999,,Right bacterial keratitis,15693561000119104,3944759012,,31
14010011000006119,2,^ESCT1401001,,Left bacterial keratitis,15693601000119104,3944755018,,31
14012841000006111,1,^ESCT1401284,,Bilateral herpes zoster keratitis,15992351000119104,3944832014,,31
14173881000006113,1,^ESCT1417388,,Bilateral marginal corneal ulcers,345181000119104,3990958017,,31
