medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
301382010,2000,H23z,H23z.00,Pneumonia due to specified organism NOS,312342009,456043010,,32
301386013,60,H240-99,H240.99,Measles pneumonia,195900001,301386013,,32
301389018,7,H245,H245.00,Pneumonia with anthrax,195902009,301389018,,32
301390010,10,H247,H247.00,Pneumonia with other systemic mycoses,312342009,456043010,,32
301391014,1,H2471,H247100,Pneumonia with coccidioidomycosis,195904005,301391014,,32
301392019,10,H2472,H247200,Pneumonia with histoplasmosis,38699009,64397019,,32
301393012,10,H247z,H247z00,Pneumonia with systemic mycosis NOS,233613009,350060013,,32
301394018,50,H24y,H24y.00,Pneumonia with other infectious diseases EC,312342009,456043010,,32
301397013,20,H24y1,H24y100,Pneumonia with nocardiasis,195909000,301397013,,32
301403019,50,H24yz,H24yz00,Pneumonia with other infectious diseases EC NOS,312342009,456043010,,32
301404013,60,H24z,H24z.00,Pneumonia with infectious diseases EC NOS,312342009,456043010,,32
301408011,400000,H26,H26..00,Infective pneumonia,312342009,456043010,,32
301409015,200000,H260,H260.00,Lobar pneumonia,278516003,415454018,,32
301413010,100,H2701,H270100,Influenza with pneumonia, influenza virus identified,195878008,301357010,,32
301414016,200,H270z,H270z00,Influenza with pneumonia NOS,195878008,301357010,,32
301430012,10000,H2y,H2y..00,Other specified pneumonia or influenza,195878008,301357010,,32
301431011,100000,H2z,H2z..00,Pneumonia or influenza NOS,195878008,301357010,,32
301585013,2000,H4703-2,H470312,Aspiration pneumonia due to vomit,196035006,301585013,,32
301686019,500,H5303,H530300,Abscess of lung with pneumonia,196112005,301686019,,32
301809014,700,Hyu08,Hyu0800,[X]Other viral pneumonia,75570004,125510013,,32
301810016,20,Hyu09,Hyu0900,[X]Pneumonia due to other aerobic gram-negative bacteria,53084003,88303013,,32
301811017,900,Hyu0A,Hyu0A00,[X]Other bacterial pneumonia,53084003,88303013,,32
301812012,1000,Hyu0B,Hyu0B00,[X]Pneumonia due to other specified infectious organisms,312342009,456043010,,32
301813019,9,Hyu0C,Hyu0C00,[X]Pneumonia in bacterial diseases classified elsewhere,53084003,88303013,,32
301814013,3,Hyu0D,Hyu0D00,[X]Pneumonia in viral diseases classified elsewhere,75570004,125510013,,32
301815014,10,Hyu0E,Hyu0E00,[X]Pneumonia in mycoses classified elsewhere,233613009,350060013,,32
301816010,1,Hyu0F,Hyu0F00,[X]Pneumonia in parasitic diseases classified elsewhere,233620002,350068018,,32
301817018,50000,Hyu0G,Hyu0G00,Pneumonia,233604007,350049016,,32
301818011,3000,Hyu0H,Hyu0H00,[X]Other pneumonia, organism unspecified,312342009,456043010,,32
316320014,4,Q3104,Q310400,Congenital pneumonia due to pseudomonas,206287004,316320014,,32
316323011,20,Q310y,Q310y00,Other specified congenital pneumonia,78895009,130901018,,32
316324017,300,Q310z,Q310z00,Congenital pneumonia NOS,78895009,130901018,,32
316898015,40,Qyu31,Qyu3100,Congenital bacterial pneumonia,276693005,412963016,,32
316899011,30,Qyu32,Qyu3200,[X]Congenital pneumonia due to other organisms,71926009,119512012,,32
325070014,3000,SP131,SP13100,Aspiration pneumonia resulting from a procedure,44549008,74303013,,32
350044014,700,H060A,H060A00,Acute bronchitis due to mycoplasma pneumoniae,233599001,350044014,,32
350051017,40000,H28,H28..00,Atypical pneumonia,233606009,350051017,,32
350054013,500,H233,H233.00,Chlamydial pneumonia,233609002,350054013,,32
350073012,40,A54x4,A54x400,Herpes simplex pneumonia,233624006,350073012,,32
396104016,300,H24,H24..00,Pneumonia with infectious diseases EC,312342009,456043010,,32
396105015,200000,H25,H25..00,Bronchopneumonia,396285007,1776258010,,32
451130014,40000,H261,H261.00,Basal pneumonia,300999006,442211014,,32
454280014,400,A3803,A380300,Septicaemia due to streptococcus pneumoniae,448421008,2900359016,,32
459416013,1000,H262,H262.00,Postoperative pneumonia,314978007,459416013,,32
459570013,300,43eG,43eG.00,Chlamydia pneumoniae IgG level,1023381000000106,2570201000000119,,33
459571012,200,43eH,43eH.00,Chlamydia pneumoniae IgM level,1023391000000108,2558831000000112,,33
474819014,3000,H564-1,H564.11,Cryptogenic organising pneumonia,719218000,3315464015,,32
474828010,1000,H564,H564.00,Bronchiolitis obliterans organising pneumonia,719218000,3525380019,,32
494463016,10,H24y5,H24y500,Pneumonia with toxoplasmosis,46207001,494463016,,32
1216638013,2,H244,H244.00,Pneumonia with tularaemia,45556008,1216638013,,32
1219703018,400,H246,H246.00,Pneumonia with aspergillosis,111900000,1219703018,,32
1222332017,2000,H22-1,H22..11,Chest infection - other bacterial pneumonia,53084003,88303013,,32
1222333010,2000,H23-1,H23..11,Chest infection - pneumonia organism OS,312342009,456043010,,32
1229740013,1000,H2700,H270000,Influenza with bronchopneumonia,41269000,1229740013,,32
1231962012,200,H243-1,H243.11,Pneumonia with pertussis,59475000,1231962012,,32
1231963019,400,H243,H243.00,Pneumonia with whooping cough,59475000,1231963019,,32
1232627018,200,H202,H202.00,Pneumonia due to parainfluenza virus,64917006,499984015,,32
1479355018,200000,H2B,H2B..00,Community acquired pneumonia,385093006,1479355018,,32
1488887010,60,43n7,43n7.00,Chlamydia pneumoniae IgA level,1011631000000108,2582541000000114,,33
1495615010,4000,43n1,43n1.00,Mycoplasma pneumoniae antibody level,1012921000000106,2552321000000118,,33
1780488019,2000,4JRC,4JRC.00,Atypical pneumonia screening test,993251000000108,2559301000000116,,47
2164029012,10000,H231,H231.00,Mycoplasmal pneumonia,46970008,494705012,,32
2475582019,20,F00y4,F00y400,Meningitis due to klebsiella pneumoniae,192656006,2475582019,,32
2671161016,70,H22y0,H22y000,Escherichia coli pneumonia,51530003,1230992012,,32
2674072012,50000,H2C,H2C..00,Hospital acquired pneumonia,425464007,2674072012,,32
2765492018,80,H22y3,,Pneumonia due to Gram negative bacteria,430395005,2765492018,,32
2872480010,200,H203,H203.00,Pneumonia due to Human metapneumovirus,445096001,2872480010,,32
2900359016,400,A3C03,A3C0300,Sepsis due to Streptococcus pneumoniae,448421008,2900359016,,32
3636839019,1,^ESCT1169275,,Klebsiella pneumoniae sepsis,762528007,3636839019,,31
219291000006113,200,A3By4,A3By400,Pleuropneumonia-like organism (PPLO) infection,46970008,494705012,,32
219761000006111,400,AB24-1,AB24.11,Candidal pneumonia,3487004,6881018,,32
219771000006116,3000,H22y2,H22y200,Legionella pneumonia,195889001,301372014,,32
219801000006119,200,H200,H200.00,Pneumonia due to adenovirus,41207000,68738015,,32
219821000006112,5,H230,H230.00,Pneumonia due to Eaton's agent,46970008,494705012,,32
219841000006117,900,H222,H222.00,Haemophilus influenzae pneumonia,70036007,116320011,,32
219851000006115,200,H222-1,H222.11,Pneumonia due to haemophilus influenzae,70036007,116320011,,32
219881000006111,70,H22yX,H22yX00,Pneumonia due to other aerobic gram-negative bacteria,53084003,88303013,,32
219921000006115,60,H232,H232.00,Pneumonia due to pleuropneumonia like organisms,195896004,301380019,,32
219931000006117,20,H22y1,H22y100,Pneumonia due to proteus,195888009,301371019,,32
219971000006119,2000,H224,H224.00,Staphylococcal pneumonia,22754005,38198016,,32
219991000006118,200,H2230,H223000,Pneumonia due to streptococcus, group B,195886008,301369019,,32
220021000006118,30,H24y0,H24y000,Pneumonia with actinomycosis,195908008,301395017,,32
220051000006110,40,H2470,H247000,Pneumonia with candidiasis,3487004,6881018,,32
220071000006117,80,H241,H241.00,Pneumonia with cytomegalic inclusion disease,7678002,13688018,,32
220111000006113,700,H240,H240.00,Pneumonia with measles,195900001,301386013,,32
220131000006119,40,H242,H242.00,Pneumonia with ornithosis,81164001,134668017,,32
220181000006118,2000,H24y2,H24y200,Pneumocystosis pneumonia,415125002,2533522015,,32
220191000006115,100,H24y3,H24y300,Pneumonia with Q-fever,32286006,1227932015,,32
220201000006117,6,H24y4,H24y400,Pneumonia with salmonellosis,2523007,5303018,,32
220241000006115,20,H24y6,H24y600,Pneumonia with typhoid fever,45312009,1230217011,,32
220251000006118,700,H24y7,H24y700,Chickenpox pneumonia,195911009,301399011,,32
399241000006111,200,AyuK9,AyuK900,Infection due to Mycoplasma pneumoniae,406595002,2158243017,,32
546421000006115,200,H270-1,H270.11,Chest infection - influenza with pneumonia,195878008,301357010,,32
546451000006112,3000,H21-1,H21..11,Chest infection - pneumococcal pneumonia,266350000,396103010,,32
546481000006116,20000,H25-1,H25..11,Chest infection - unspecified bronchopneumonia,396285007,1776258010,,32
546491000006118,2000,H20-1,H20..11,Chest infection - viral pneumonia,75570004,125510013,,32
584551000006113,9,Q3106,Q310600,Congenital pneumonia due to Chlamydia,206289001,316322018,,32
584561000006110,10,Q3103,Q310300,Congenital pneumonia due to Escherichia coli,206286008,316318011,,32
584571000006115,20,Q3101,Q310100,Congenital pneumonia due to group A haemolytic streptococcus,206284006,316314013,,32
584581000006117,100,Q3102,Q310200,Congenital pneumonia due to group B haemolytic streptococcus,206285007,316317018,,32
584601000006110,30,Q3100,Q310000,Congenital pneumonia due to staphylococcus,206283000,316313019,,32
584611000006113,200,Q3105,Q310500,Congenital pneumonia due to viral agent,276692000,412962014,,32
633531000006116,80,H22y0-1,H22y011,E.coli pneumonia,51530003,1230992012,,32
683591000006114,600,A3BXA,A3BXA00,Mycoplasma pneumoniae [PPLO] cause/dis classifd/oth chaptr,406595002,2158243017,,32
690181000000115,700,4JUK,4JUK.00,Mycoplasma pneumoniae present,440990006,2792339011,,47
739941000006111,100000,H21,H21..00,Pneumococcal lobar pneumonia,266350000,396103010,,32
742901000006119,100,H4710,H471000,Lipoid pneumonia (exogenous),416916004,2549456016,,32
754391000006117,800,A3BXB,A3BXB00,Klebsiella pneumoniae/cause/disease classifd/oth chapters,40733004,492755015,,32
778871000006116,2000,H270,H270.00,Influenza with pneumonia,195878008,301357010,,32
885191000006112,3000,H21-99,H21..99,Lobar -pneumococcal -pneumonia,266350000,885191000006112,,32
885221000006117,70,H243-99,H243.99,Whooping cough pneumonia,59475000,885221000006117,,32
885231000006119,9000,H25-99,H25..99,Bronchopneumonia,689401000000108,885231000006119,,32
885241000006112,30000,H26-99,H26..99,Pneumonia NOS,616141000000106,885241000006112,,32
885251000006114,200,H270-99,H270.99,Influenza + pneumonia,195878008,885251000006114,,32
885271000006116,500,H2z-99,H2z..99,Pneumonia/influenza NOS,540151000000108,885271000006116,,32
885391000006114,1000,H47-99,H47..99,Aspiration pneumonia,422588002,885391000006114,,32
932231000006112,10,H2z-98,H2z..98,Bilateral pneumonia,540151000000108,932231000006112,,32
1576341000006118,10000,EGTON2H33,,Cause of Death- Bronchopneumonia,1576341000006102,1576341000006118,,37
1708141000006111,4000,EMISNQCR8,,CRB-65 pneumonia severity score,1708141000006107,1708141000006111,,3
1756121000006110,50000,H470-1,H470.11,Aspiration pneumonia,422588002,2644464011,,32
1760561000006116,1000,EMISNQST22,,Streptococcus pneumoniae,9861002,17213012,,47
1772681000006119,2000,EMISNQLO10,,Lobar pneumonia,278516003,1772681000006119,,32
1772691000006116,200,EMISNQLE6,,Left upper zone pneumonia,301002002,442225010,,32
1772701000006116,200,EMISNQLI34,,Lingular pneumonia,426696003,2674103016,,32
1772711000006118,2000,EMISNQBA15,,Basal pneumonia,300999006,1772711000006118,,32
1772721000006114,1000,EMISNQBI5,,Bilateral basal pneumonia,425996009,2674104010,,32
1772731000006112,1000,EMISNQLE7,,Left lower zone pneumonia,301000005,442217013,,32
1772741000006119,1000,EMISNQRI4,,Right lower zone pneumonia,301001009,442218015,,32
1772751000006117,700,EMISNQRI5,,Right middle zone pneumonia,301003007,442226011,,32
1772761000006115,400,EMISNQRI6,,Right upper zone pneumonia,301004001,442232018,,32
1772771000006110,3000,EMISNQBR25,,Bronchopneumonia,396285007,1772771000006110,,32
1772931000006114,100,EMISNQDE25,,Desquamative interstitial pneumonia,8549006,15098014,,32
1773251000006116,800,EMISNQNO54,,Nonspecific interstitial pneumonia,129452008,208202018,,32
1773261000006119,400,EMISNQFI20,,Fibrotic nonspecific interstitial pneumonia,1773261000006103,1773261000006119,,32
1773271000006114,40,EMISNQCE15,,Cellular nonspecific interstitial pneumonia,1773271000006105,1773271000006114,,32
1787121000006116,40,EMISNQCO132,,Community acquired pneumonia,385093006,1787121000006116,,32
1787131000006118,10,EMISNQHO51,,Hospital acquired pneumonia,425464007,1787131000006118,,32
1814921000006112,90,A7893-1,A789311,HIV disease resulting in Pneumocystis jirovecii pneumonia,420403001,2617400016,,32
2609031000000111,50,H2F0,,Influenza with pneumonia due to seasonal influenza virus,1033111000000104,2609031000000111,,32
2612661000006111,3,^ESCTNE261266,,Necrotising pneumonia,7063008,501627018,,32
2622071000006116,20,^ESCTCY262207,,Cytomegaloviral pneumonia,7678002,13688018,,32
2792341000006111,1,^ESCTKL279234,,Klebsiella pneumoniae subsp pneumoniae,18400002,1222111015,,31
3047811000006116,60,^ESCTPN304781,,Pneumonia due to Streptococcus,34020007,56816017,,32
3163841000006112,20,^ESCTAD316384,,Adenoviral pneumonia,41207000,68738015,,32
3164871000006118,1,^ESCTIN316487,,Influenzal bronchopneumonia,41269000,68835014,,32
3166801000006115,2,^ESCTPN316680,,Pneumonia due to Pseudomonas,41381004,69026013,,32
3213191000006112,1,^ESCTLY321319,,Lymphoid interstitial pneumonia,44274007,73846011,,32
3213201000006110,1,^ESCTLY321320,,Lymphocytic interstitial pneumonia,44274007,73847019,,32
3231041000006110,1,^ESCTTY323104,,Typhoid pneumonia,45312009,1230217011,,32
3259121000006116,1,^ESCTMY325912,,Mycoplasma pneumoniae pneumonia,46970008,494704011,,32
3334901000006115,2,^ESCTPN333490,,Pneumonia due to Escherichia coli,51530003,2671161016,,32
3416581000006114,30,^ESCTKL341658,,Klebsiella pneumoniae,56415008,93818017,,31
3437661000006113,7,^ESCTUN343766,,Unresolved pneumonia,57702005,95962012,,31
3453851000006117,5,^ESCTMY345385,,Mycoplasma pneumoniae,58720004,97576016,,31
3465961000006115,10,^ESCTPN346596,,Pneumonia in pertussis,59475000,98793016,,32
3555881000006117,40,^ESCTPA355588,,Parainfluenzal pneumonia,64917006,499984015,,32
3555901000006115,1,^ESCTPA355590,,Parainfluenza pneumonia,64917006,3035270018,,32
3556351000006112,2,^ESCTAC355635,,Acute eosinophilic pneumonia,64936001,499986018,,32
3580251000006114,3,^ESCTUN358025,,Unresolved lobar pneumonia,66429007,110320016,,31
3613101000006115,3,^ESCTOR361310,,Organised pneumonia,68409003,501004010,,31
3669971000006114,2,^ESCTIN366997,,Infective pneumonia acquired prenatally,71926009,119512012,,32
4125731000006115,8,^ESCTNO412573,,Non-infectious pneumonia,105977003,170396019,,31
4353381000006111,7,^ESCTAC435338,,Acute bronchopneumonia,123587001,192076015,,31
4540751000006111,1,^ESCTHI454075,,History of pneumonia,161525004,2986977014,,32
4741931000006113,2,^ESCTBA474193,,Bacterial infection due to Klebsiella pneumoniae,186435004,2792212017,,32
4764761000006112,9,^ESCTPO476476,,Post measles pneumonia,191727003,2547723010,,32
4781141000006114,20,^ESCTGR478114,,Group B streptococcal pneumonia,195886008,301369019,,32
4781151000006111,1,^ESCTPR478115,,Proteus pneumonia,195888009,301371019,,32
4781201000006119,20,^ESCTPN478120,,Pneumonia due to pleuropneumonia-like organism,195896004,301380019,,32
4781261000006118,6,^ESCTAC478126,,Actinomycotic pneumonia,195908008,301395017,,32
4781271000006113,1,^ESCTNO478127,,Nocardial pneumonia,195909000,301396016,,32
4781311000006113,9,^ESCTVA478131,,Varicella pneumonia,195911009,301401017,,32
4836871000006112,7,^ESCTCO483687,,Congenital group A haemolytic streptococcal pneumonia,206284006,316314013,,32
4836891000006113,20,^ESCTCO483689,,Congenital group B haemolytic streptococcal pneumonia,206285007,316317018,,32
4836911000006110,1,^ESCTCO483691,,Congenital Escherichia coli pneumonia,206286008,316318011,,32
4836921000006119,5,^ESCTCO483692,,Congenital pseudomonal pneumonia,206287004,316319015,,32
5053421000006111,40,^ESCTPN505342,,Pneumococcal pneumonia,233607000,350052012,,31
5053461000006117,1,^ESCTNE505346,,Neonatal chlamydial pneumonia,233610007,350055014,,31
5053491000006113,5,^ESCTFU505349,,Fungal pneumonia,233613009,350060013,,32
5053571000006111,8,^ESCTNE505357,,Neonatal pneumonia,233619008,350067011,,31
5053611000006118,8,^ESCTIN505361,,Infectious mononucleosis pneumonia,233622005,1208694011,,31
5055021000006119,1,^ESCTTR505502,,Traumatic pneumonia,233731003,350232016,,31
5589281000006115,2,^ESCTCO558928,,Congenital viral pneumonia,276692000,412962014,,32
5589311000006118,6,^ESCTNE558931,,Neonatal aspiration pneumonia,276695003,412965011,,31
5605771000006116,4,^ESCTNO560577,,Non-tuberculous mycobacterial pneumonia,277869007,414595013,,31
5887681000006112,300,^ESCTLO588768,,Lower lobe pneumonia,300999006,442212019,,32
5887701000006110,20,^ESCTLE588770,,Left basal pneumonia,301000005,442213012,,32
5887711000006113,2,^ESCTLL588771,,LLL - Left lower lobe pneumonia,301000005,442214018,,32
5887721000006117,20,^ESCTLE588772,,Left lower lobe pneumonia,301000005,442215017,,32
5887731000006119,2,^ESCTLL588773,,LLZ - Left lower zone pneumonia,301000005,442216016,,32
5887761000006111,10,^ESCTRI588776,,Right basal pneumonia,301001009,442219011,,32
5887771000006116,1,^ESCTRL588777,,RLZ - Right lower zone pneumonia,301001009,442220017,,32
5887781000006118,2,^ESCTRL588778,,RLL - Right lower lobe pneumonia,301001009,442221018,,32
5887791000006115,20,^ESCTRI588779,,Right lower lobe pneumonia,301001009,442222013,,32
5887821000006112,7,^ESCTLE588782,,Left upper lobe pneumonia,301002002,442223015,,32
5887841000006117,1,^ESCTLO588784,,Lobar pneumonia left upper lobe,301002002,3035250012,,32
5887871000006113,6,^ESCTRI588787,,Right middle lobe pneumonia,301003007,442228012,,32
5887901000006113,3,^ESCTRU588790,,RUL - Right upper lobe pneumonia,301004001,442229016,,32
5887921000006115,8,^ESCTRI588792,,Right upper lobe pneumonia,301004001,442231013,,32
5887931000006117,2,^ESCTLO588793,,Lobar pneumonia right upper lobe,301004001,3035542019,,32
5983281000006111,2,^ESCTSE598328,,Secondary bacterial pneumonia,308906005,452294011,,31
6298461000006110,200,^ESCTEO629846,,Eosinophilic pneumonia,367542003,1228708019,,32
6348731000006114,1,^ESCTPO634873,,Post obstructive pneumonia,371072008,3035330011,,31
6566921000006119,2,^ESCTBR656692,,Bronchial pneumonia,396285007,1785531017,,32
6566931000006116,1,^ESCTLO656693,,Lobular pneumonia,396285007,3465272019,,32
6566941000006114,3,^ESCTBI656694,,Bilateral bronchopneumonia,396286008,1776259019,,31
6750331000006114,80,^ESCTBI675033,,Bilateral pneumonia,407671000,2159270017,,31
6765531000006117,7,^ESCTHE676553,,Healthcare associated pneumonia,408679000,2470540015,,31
6784561000006113,1,^ESCTES678456,,ESBL Klebsiella pneumoniae,409801009,2471533010,,31
6870511000006114,4,^ESCTPC687051,,PCP - Pneumocystis pneumonia,415125002,2537081018,,32
6899331000006113,1,^ESCTLI689933,,Lipoid pneumonia,416916004,2553989012,,32
7044721000006118,2,^ESCTNO704472,,Nosocomial pneumonia,425464007,2674071017,,32
7044731000006115,80,^ESCTHA704473,,HAP - hospital acquired pneumonia,425464007,3427976013,,32
7052581000006116,1,^ESCTBI705258,,Bilateral lower lobe pneumonia,425996009,3035611017,,32
7100831000006116,7,^ESCTVE710083,,Ventilator associated pneumonia,429271009,3035423016,,31
7100851000006111,2,^ESCTVE710085,,Ventilator-acquired pneumonia,429271009,2694867012,,31
7100861000006113,2,^ESCTVA710086,,VAP - ventilator associated pneumonia,429271009,3430825016,,31
7129221000006117,9,^ESCTRE712922,,Recurrent aspiration pneumonia,430969000,2764452012,,31
7253251000006114,1,^ESCTPN725325,,Pneumonia due to Staphylococcus aureus,441658007,2817462013,,31
7475011000006116,4,^ESCTCA747501,,Cavitary pneumonia,471272001,2950807014,,31
7532701000006115,7,^ESCTUS753270,,Usual interstitial pneumonia,700250006,2989702012,,32
7568441000006116,4,^ESCTKL756844,,Klebsiella pneumoniae or Klebsiella oxytoca,702938004,3006447019,,31
7569441000006111,3,^ESCTST756944,,Streptococcus acidominimus or Streptococcus pneumoniae or Streptococcus morbillorum,703018008,3006704015,,31
7699541000006118,4,^ESCTPN769954,,Pneumonia caused by Human coronavirus,713084008,3297717014,,31
7758011000006115,1,^ESCTST775801,,Streptococcus pneumoniae or Streptococcus viridans group,717216007,3308702010,,31
7806041000006112,2,^ESCTKL780604,,Klebsiella species, not Klebsiella pneumoniae and not Klebsiella oxytoca,720607001,3321527018,,31
8015301000006114,3,^ESCTAC801530,,Acute aspiration pneumonia,35031000119100,3038422013,,31
8031971000006114,2,^ESCTCH803197,,Chronic pneumonia,102361000119104,3038360017,,31
9309521000006113,1,^ESCTBR930952,,Bronchopneumonia due to virus,10625751000119106,3039230017,,31
12116881000006118,1,^ESCT1211688,,Infection caused by Streptococcus pneumoniae,1098401000000106,2750141000000113,,31
12990651000006112,200,^ESCT1299065,,Pneumonia caused by 2019-nCoV (novel coronavirus),1240551000000105,2807991000000111,,32
13012271000006118,800,^ESCT1301227,,Pneumonia caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2),1240551000000105,2827631000000110,,32
13484081000006112,20000,^ESCT1348408,,Pneumonia caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2),882784691000119100,2833571000000118,,32
13484091000006110,3000,^ESCT1348409,,COVID-19 pneumonia,882784691000119100,3951095016,,32
13484101000006116,8,^ESCT1348410,,Pneumonia caused by 2019 novel coronavirus,882784691000119100,3951294010,,32
13484121000006114,200,^ESCT1348412,,Pneumonia caused by 2019-nCoV (novel coronavirus),882784691000119100,2833741000000115,,32
