medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
989051000006110,10,F4400-99,F440099,Acute iritis (iridocyclitis),619301000000100,989051000006110,,32
2577951000006116,4000,^ESCTAC257795,,Acute anterior uveitis,4927003,9227012,,32
2577961000006119,1,^ESCTAC257796,,Acute iridocyclitis,4927003,9228019,,32
2577971000006114,20,^ESCTAA257797,,AAU - acute anterior uveitis,4927003,495354011,,32
2678831000006114,1,^ESCTFU267883,,Fuchs' heterochromic uveitis,11226001,195351018,,32
2678841000006116,4,^ESCTFU267884,,Fuchs' heterochromic iridocyclitis,11226001,195352013,,32
2678851000006119,2,^ESCTFU267885,,Fuchs uveitis syndrome,11226001,2550052012,,32
2780151000006110,90,^ESCTCY278015,,Cyclitis,17657000,29837014,,32
2826721000006111,1,^ESCTHE282672,,Herpes simplex iritis,20555001,34597010,,31
3177471000006115,10,^ESCTMA317747,,Macular focal chorioretinitis,42031001,1229822017,,32
3185161000006116,4,^ESCTAC318516,,Acute cyclitis,42492000,70891015,,32
3422501000006111,1,^ESCTPE342250,,Peripheral focal choroiditis AND chorioretinitis,56787009,94444016,,32
3901751000006115,3,^ESCTUV390175,,Uveitis-rheumatoid arthritis syndrome,86219005,142976019,,32
4062461000006114,5,^ESCTVI406246,,Vitritis,95802009,158673011,,31
4744811000006112,200,^ESCTTO474481,,Toxoplasmosis chorioretinitis,187194004,287861015,,32
4771701000006116,5,^ESCTJU477170,,Juxtapapillary focal chorioretinitis,193436005,297892016,,32
4771961000006117,5,^ESCTSE477196,,Secondary non-infected iridocyclitis,193488003,297963016,,32
5029731000006118,5,^ESCTAN502973,,Anterior uveitis idiopathic,231947004,347562015,,31
5029741000006111,7,^ESCTID502974,,Idiopathic anterior uveitis,231947004,2535921018,,31
5030161000006118,8,^ESCTBI503016,,Birdshot chorioretinitis,231981005,347607019,,31
5501391000006113,2,^ESCTNO550139,,Non-infectious anterior uveitis,267619000,399441012,,31
6023091000006117,8,^ESCTUV602309,,Uveitis related cystoid macular oedema,312922007,456732013,,31
6023101000006111,3,^ESCTUV602310,,Uveitis related cystoid macular edema,312922007,456733015,,31
6023291000006113,2,^ESCTSY602329,,Syphilitic chorioretinitis,312934004,456747016,,31
6041571000006113,400,^ESCTPO604157,,Post-traumatic uveitis,314030005,458306013,,32
6041581000006111,1,^ESCTAC604158,,Acute toxoplasmosis chorioretinitis,314031009,458307016,,31
6041591000006114,3,^ESCTIN604159,,Inactive toxoplasmosis chorioretinitis,314032002,458308014,,31
6041611000006115,1,^ESCTSE604161,,Secondary open-angle glaucoma with uveitis,314033007,458310011,,31
6045871000006114,400,^ESCTIN604587,,Intermediate uveitis,314429009,458790010,,32
6046601000006110,60,^ESCTPO604660,,Postoperative uveitis,314493000,458860012,,31
6342331000006112,20,^ESCTKE634233,,Keratouveitis,370506009,1209239016,,31
6589111000006119,30,^ESCTHE658911,,Herpes simplex keratouveitis,397572000,1777193016,,31
6589121000006110,1,^ESCTHS658912,,HSV keratouveitis,397572000,1785852016,,31
6798281000006113,9,^ESCTLE679828,,Lens-induced uveitis,410494003,2472152014,,32
6864621000006115,2,^ESCTMU686462,,Multifocal choroiditis and panuveitis syndrome,414784001,2535416011,,31
6874111000006114,3,^ESCTSA687411,,Sarcoid uveitis,415359008,2535418012,,31
6900941000006118,400,^ESCTTR690094,,Traumatic iritis,417020006,2549565013,,32
6927831000006111,2,^ESCTTU692783,,Tubulointerstitial nephritis with uveitis syndrome,418839003,2577701015,,31
6927841000006118,1,^ESCTTI692784,,TINU - Tubulointerstitial nephritis with uveitis syndrome,418839003,2580217017,,31
7256181000006119,2,^ESCTRE725618,,Reactivation of toxoplasmosis chorioretinitis,441854007,2818187013,,31
7290161000006118,8,^ESCTCH729016,,Chronic uveitis,444248002,2842394015,,31
8107881000006112,5,^ESCTAC810788,,Acute iritis of right eye,336531000119103,3316771018,,31
8107891000006110,20,^ESCTAC810789,,Acute anterior uveitis of right eye,336541000119107,3316711012,,31
8109751000006116,5,^ESCTAC810975,,Acute iritis of left eye,342141000119102,3316812013,,31
8109771000006114,10,^ESCTAC810977,,Acute anterior uveitis of left eye,342151000119100,3316708011,,31
8111861000006110,9,^ESCTAC811186,,Acute anterior uveitis of bilateral eyes,347311000119100,3318159012,,31
8111881000006117,3,^ESCTAC811188,,Acute anterior uveitis of both eyes,347311000119100,3318160019,,31
9883251000006115,1,^ESCTHI988325,,History of uveitis,16098861000119104,3447821013,,31
12049781000006115,3,^ESCT1204978,,Idiopathic panuveitis,766933000,3663214016,,31
13684941000006119,1,^ESCT1368494,,Chorioretinitis of bilateral eyes,346921000119105,3769211018,,31
13964441000006112,1,^ESCT1396444,,Viral panuveitis,870329005,3968925016,,31
13987631000006113,2,^ESCT1398763,,Fuchs heterochromic cyclitis of right eye,335061000119105,3969840012,,31
13989631000006115,2,^ESCT1398963,,Left Fuchs heterochromic cyclitis,340671000119102,3969838019,,31
