medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
3258811000006112,8,^ESCTSY325881,,Systemic vasculitis,46956008,78255016,,31
3258821000006116,7,^ESCTPO325882,,Polyangiitis,46956008,2579408016,,31
3483561000006111,8,^ESCTLE348356,,Leukocytoclastic vasculitis,60555002,100607017,,32
3483571000006116,8,^ESCTAL348357,,Allergic vasculitis,60555002,100608010,,32
3483581000006118,6,^ESCTHY348358,,Hypersensitivity vasculitis,60555002,100609019,,32
3483611000006114,70,^ESCTLE348361,,Leucocytoclastic vasculitis,60555002,498778016,,32
3483621000006118,5,^ESCTLE348362,,Leucocytoclastic angiitis,60555002,498779012,,32
3521351000006117,2,^ESCTCO352135,,Coronary arteritis,62827000,104418019,,31
3720161000006112,1,^ESCTKA372016,,Kawasaki's disease,75053002,124652019,,32
3720201000006118,2,^ESCTKA372020,,Kawasaki syndrome,75053002,1233826016,,32
3720211000006115,1,^ESCTKA372021,,Kawasakis mucocutaneous lymph node syndrome,75053002,3036035017,,32
3838341000006113,6,^ESCTAL383834,,Allergic granulomatous angiitis,82275008,1234696015,,32
4059041000006116,10,^ESCTRE405904,,Renal vasculitis,95578000,158314017,,31
4762481000006118,400,^ESCTHS476248,,HSP - Henoch-Schonlein purpura,191306005,294342016,,32
4762491000006115,4,^ESCTHE476249,,Henoch-Schoenlein vasculitis,191306005,294343014,,32
4770431000006110,1,^ESCTNE477043,,Neuropathy in vasculitis and connective tissue disease,193177003,297541016,,32
4779011000006115,20,^ESCTNE477901,,Necrotising respiratory granulomatosis,195353004,300578019,,32
4779041000006116,1,^ESCTWE477904,,Wegener granulomatosis,195353004,2837750016,,32
5011771000006111,3,^ESCTCE501177,,Cerebral arteritis in giant cell arteritis,230732009,345712012,,31
5035381000006116,4,^ESCTWE503538,,Wegener's granulomatosis of nose,232369001,348135016,,31
5058981000006112,1,^ESCTVA505898,,Vasculitis secondary to drug,234020005,350636010,,5
5074381000006118,2,^ESCTOF507438,,OFG - Orofacial granulomatosis,235048000,352259017,,32
5095121000006112,50,^ESCTHE509512,,Henoch-Schönlein nephritis,236504007,2817685018,,32
5126351000006111,20,^ESCTPR512635,,Primary cutaneous vasculitis,238785001,357884019,,31
5126381000006115,2,^ESCTSE512638,,Secondary cutaneous vasculitis,238787009,357887014,,31
5141331000006110,3,^ESCTBE514133,,Behcet's disease with organ/system involvement,239921005,359483012,,31
5141351000006115,1,^ESCTBE514135,,Behcet's disease with multisystem involvement,239922003,359484018,,31
5141421000006118,2,^ESCTCU514142,,Cutaneous polyarteritis nodosa,239926000,359493017,,31
5141471000006117,1,^ESCTMI514147,,Microscopic polyangiitis,239928004,359497016,,32
5141481000006119,2,^ESCTMI514148,,Microscopic polyarteritis nodosa,239928004,359498014,,32
5141511000006110,2,^ESCTPO514151,,Polyangiitis overlap syndrome,239931003,359501014,,31
5141611000006111,2,^ESCTWE514161,,Wegener's granulomatosis with multisystem involvement,239936008,359511019,,31
5141661000006114,1000,^ESCTGI514166,,Giant cell arteritis without polymyalgia rheumatica,239939001,359514010,,32
5141671000006119,2,^ESCTLY514167,,Lymphomatoid granulomatosis,239940004,359516012,,31
5141691000006118,1,^ESCTNA514169,,Nailfold rheumatoid vasculitis,239941000,359517015,,32
5141711000006115,1,^ESCTNE514171,,Necrotising rheumatoid vasculitis,239943002,359519017,,32
5141731000006114,2,^ESCTLU514173,,Lupus vasculitis,239944008,359521010,,31
5141761000006117,20,^ESCTHY514176,,Hypocomplementaemic urticarial vasculitis,239945009,359524019,,31
5141791000006113,1,^ESCTHY514179,,Hypocomplementemic urticarial vasculitis,239945009,359526017,,31
5141811000006112,6,^ESCTPO514181,,Postinfective Henoch-Schönlein purpura,239946005,2820707018,,15
6002791000006115,3000,^ESCTBE600279,,Behcet's disease,310701003,454288019,,32
6002821000006112,2,^ESCTBE600282,,Behcet syndrome,310701003,2842083011,,32
6206401000006113,300,^ESCTTA620640,,Takayasu's arteritis,359789008,475151019,,32
6206591000006119,1,^ESCTTA620659,,Takayasu disease,359789008,2838406018,,32
6381141000006118,1,^ESCTCO638114,,Cogan microcystic epithelial dystrophy,373426005,3322232016,,32
6631621000006116,10,^ESCTRH663162,,Rheumatoid arteritis,399923009,1779210017,,32
6635261000006114,1,^ESCTTE663526,,Temporal giant cell arteritis,400130008,1787112019,,32
6668381000006113,10,^ESCTUR666838,,Urticarial vasculitis,402656007,1781766011,,15
7067811000006116,7,^ESCTCE706781,,Cerebral vasculitis,427020007,2674128012,,31
7272641000006115,20,^ESCTGR727264,,Granulomatosis,443138004,2842499012,,31
7480781000006110,5,^ESCTHO748078,,H/O vasculitis,472974007,2242341000000115,,31
7480801000006114,5,^ESCTHO748080,,H/O arteritis,472975008,2242351000000117,,31
7769351000006119,1,^ESCTCU776935,,Cutaneous leukocytoclastic angiitis,718217000,3311549013,,31
7858331000006110,20,^ESCTLA785833,,Large vessel vasculitis,724597006,3467344010,,31
7858361000006118,70,^ESCTSM785836,,Small vessel vasculitis,724599009,3442126014,,32
11878901000006118,30,^ESCT1187890,,Eosinophilic granulomatosis with polyangiitis,82275008,3521929017,,32
11878911000006115,8,^ESCT1187891,,EGPA - eosinophilic granulomatosis with polyangiitis,82275008,3521932019,,32
12369161000006118,2,^ESCT1236916,,Medium vessel vasculitis,724598001,3685885014,,31
12369171000006113,5,^ESCT1236917,,ANCA (anti neutrophil cytoplasmic antibody) associated vasculitis,724601006,3686142010,,31
13680441000006117,2,^ESCT1368044,,Left retinal vasculitis,338031000119109,3770716016,,31
13682661000006117,3,^ESCT1368266,,Bilateral retinal vasculitis,343801000119100,3770723015,,31
13938311000006118,1,^ESCT1393831,,Giant cell arteritis anterior ischaemic optic neuropathy,838363001,3896584010,,31
14071261000006111,800,^ESCT1407126,,Immunoglobulin A vasculitis,191306005,3951481011,,32
14073371000006114,7,^ESCT1407337,,Lymphomatoid granulomatosis of lung,239297008,3800125010,,32
14073411000006110,2,^ESCT1407341,,Postinfective immunoglobulin A vasculitis,239946005,3944551013,,15
