medcode,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
29538,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Follow-up obesity assessment', 'Readcode': '66C2.00'}"
3176,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Has seen dietician - obesity', 'Readcode': '66C4.00'}"
32843,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring admin.', 'Readcode': '9OK..00'}"
34119,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Partitioning of stomach', 'Readcode': '7613100.0'}"
38059,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Extreme obesity with alveolar hypoventilation', 'Readcode': 'C380200'}"
38294,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Pickwickian syndrome', 'Readcode': 'C38y000'}"
38632,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Treatment of obesity started', 'Readcode': '66C6.00'}"
38658,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Initial obesity assessment', 'Readcode': '66C1.00'}"
38799,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity due to excess calories', 'Readcode': 'C380000'}"
39123,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of jejunum', 'Readcode': '7633.00'}"
39797,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass stomach by anastomosis stomach to transposed jejunum', 'Readcode': '7615000.0'}"
40153,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring NOS', 'Readcode': '66CZ.00'}"
40977,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of stomach by anastomosis of stomach to duodenum', 'Readcode': '7614100.0'}"
430,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity', 'Readcode': 'C380.00'}"
47439,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring check done', 'Readcode': '9OKA.00'}"
48417,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Printer high gastric bypass', 'Readcode': '7616015.0'}"
49250,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Drug-induced obesity', 'Readcode': 'C380100'}"
49409,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring 1st letter', 'Readcode': '9OK4.00'}"
52034,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Attends obesity monitoring', 'Readcode': '9OK1.00'}"
52036,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring default', 'Readcode': '9OK3.00'}"
52703,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity resolved', 'Readcode': '212Q.00'}"
52735,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring admin.NOS', 'Readcode': '9OKZ.00'}"
52782,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': '[X]Obesity and other hyperalimentation', 'Readcode': 'Cyu7.00'}"
55585,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring 3rd letter', 'Readcode': '9OK6.00'}"
55586,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring 2nd letter', 'Readcode': '9OK5.00'}"
56107,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of jejunum by anastomosis of jejunum to jejunum', 'Readcode': '7633000.0'}"
56926,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Partitioning of stomach using staples', 'Readcode': '7613400.0'}"
59622,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Mason vertical banded gastroplasty', 'Readcode': '7613111.0'}"
59780,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'O/E - obese', 'Readcode': '222A.00'}"
60421,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of jejunum NOS', 'Readcode': '7633z00'}"
62848,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of jejunum by anastomosis of jejunum to colon', 'Readcode': '7633200.0'}"
64123,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Other specified bypass of jejunum', 'Readcode': '7633y00'}"
64712,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Treatment of obesity changed', 'Readcode': '66C5.00'}"
66406,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity and other hyperalimentation', 'Readcode': 'C38..00'}"
67516,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Refuses obesity monitoring', 'Readcode': '9OK2.00'}"
67517,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitor phone invite', 'Readcode': '9OK8.00'}"
69757,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': '[X]Other obesity', 'Readcode': 'Cyu7000'}"
7082,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Bypass of stomach by anastomosis of stomach to jejunum NEC', 'Readcode': '7616000.0'}"
70898,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity and other hyperalimentation NOS', 'Readcode': 'C38z.00'}"
70950,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Obesity monitoring verbal inv.', 'Readcode': '9OK7.00'}"
7984,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'O/E - obese', 'Readcode': '22A5.11'}"
88474,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Partitioning of stomach using band', 'Readcode': '7613300.0'}"
8854,Diagnosis of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Morbid obesity', 'Readcode': 'C380300'}"
89148,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Laparoscopic sleeve gastrectomy', 'Readcode': '7611600.0'}"
89259,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Sleeve gastrectomy NEC', 'Readcode': '7611500.0'}"
90454,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Removal of gastric band', 'Readcode': '761A500'}"
90517,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Duodenal switch', 'Readcode': '7642500.0'}"
90600,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Partitioning of stomach NEC', 'Readcode': '7613500.0'}"
92957,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Mason high gastric bypass', 'Readcode': '7616013.0'}"
93378,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Sleeve gastrectomy and duodenal switch', 'Readcode': '7611400.0'}"
95929,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Laparoscopic gastric bypass', 'Readcode': '7616600.0'}"
97014,History of Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': '[V]Presence of gastric bypass', 'Readcode': 'ZV45P00'}"
97691,Procedure for Obesity,Med codes,C1315,3769,Obesity - Primary care,PH221,442,Obesity,"{'Disease': 'Obesity', 'ReadcodeDescr': 'Maintenance of gastric band', 'Readcode': '7613600.0'}"
