medcode,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
106850,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of internal jugular vein', 'Readcode': 'G826.00'}"
107023,History of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'DVT stage 3 service level - enhanced services administration', 'Readcode': '9kg2.00'}"
107851,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of external jugular vein', 'Readcode': 'G827.00'}"
1224,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Post operative deep vein thrombosis', 'Readcode': 'SP12200'}"
15382,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the femoral vein', 'Readcode': 'G801600'}"
17847,History of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': '[V] Personal history DVT- deep vein thrombosis', 'Readcode': 'ZV12811'}"
19562,History of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': '[V] Personal history deep vein thrombosis', 'Readcode': 'ZV12800'}"
20161,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of superior longitudinal sinus', 'Readcode': 'F051100'}"
20676,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Budd - Chiari syndrome (hepatic vein thrombosis)', 'Readcode': 'G820.00'}"
22006,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis cavernous sinus', 'Readcode': 'F051000'}"
22038,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis of lower limb', 'Readcode': 'G801D00'}"
25478,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis, leg', 'Readcode': 'G801.12'}"
27284,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein phlebitis and thrombophlebitis of the leg NOS', 'Readcode': 'G801z00'}"
28309,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis transverse sinus', 'Readcode': 'F051300'}"
31390,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of central nervous system venous sinuses', 'Readcode': 'F051.00'}"
32002,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombophlebitis of the leg unspecified', 'Readcode': 'G801B00'}"
3392,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'DVT - Deep vein thrombosis', 'Readcode': 'G801.13'}"
3576,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein phlebitis and thrombophlebitis of the leg', 'Readcode': 'G801.00'}"
3585,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis lateral sinus', 'Readcode': 'F051200'}"
36568,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism of central nervous system venous sinus', 'Readcode': 'F050.00'}"
37947,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Nonpyogenic venous sinus thrombosis', 'Readcode': 'G676.00'}"
38099,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Phlebitis and/or thrombophlebitis of iliac vein', 'Readcode': 'G80y.11'}"
39344,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Cereb infarct due cerebral venous thrombosis, nonpyogenic', 'Readcode': 'G676000'}"
41180,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of central nervous system venous sinuses', 'Readcode': 'F053.00'}"
42506,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis of leg related to air travel', 'Readcode': 'G801C00'}"
43555,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism and thrombosis of the vena cava', 'Readcode': 'G822.00'}"
48920,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis of leg related to intravenous drug use', 'Readcode': 'G801E00'}"
49715,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Phlebitis and thrombophlebitis of intracranial sinuses', 'Readcode': 'F05..00'}"
54205,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombus of the superior mesenteric veins', 'Readcode': 'J420200'}"
5503,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism and thrombosis of the renal vein', 'Readcode': 'G823.00'}"
55661,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the popliteal vein', 'Readcode': 'G801700'}"
55883,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of cavernous sinus', 'Readcode': 'F053000'}"
55885,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism cavernous sinus', 'Readcode': 'F050000'}"
5614,History of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'H/O: Deep Vein Thrombosis', 'Readcode': '14A8100'}"
57100,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Hepatic vein thrombosis', 'Readcode': 'G820.11'}"
58023,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the external iliac vein', 'Readcode': 'G80y600'}"
58166,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the common iliac vein', 'Readcode': 'G80y400'}"
61366,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of central nervous system venous sinus NOS', 'Readcode': 'F051z00'}"
61760,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the posterior tibial vein', 'Readcode': 'G801A00'}"
64467,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism superior longitudinal sinus', 'Readcode': 'F050100'}"
65855,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Phlebitis or thrombophlebitis of CNS venous sinus NOS', 'Readcode': 'F05z.00'}"
70455,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of superior longitudinal venous sinus', 'Readcode': 'F053100'}"
70467,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Phlebitis and thrombophlebitis of the iliac vein NOS', 'Readcode': 'G80y800'}"
824,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis', 'Readcode': 'G801.11'}"
84404,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Embolism transverse sinus', 'Readcode': 'F050300'}"
8769,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Portal vein thrombosis', 'Readcode': 'G81..00'}"
91282,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the iliac vein unspecified', 'Readcode': 'G80y700'}"
94496,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the internal iliac vein', 'Readcode': 'G80y500'}"
95077,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombophlebitis of the anterior tibial vein', 'Readcode': 'G801800'}"
97808,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Thrombosis of inferior vena cava', 'Readcode': 'G822000'}"
97853,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': '[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites', 'Readcode': 'Gyu8000'}"
98526,Diagnosis of Venous thromboembolic disease (Excl PE),Med codes,C1658,4455,Venous thromboembolic disease (Excl PE) - Primary care,PH338,676,Venous thromboembolic disease (Excl PE),"{'Disease': 'Venous thromboembolic disease (Excl PE)', 'ReadcodeDescr': 'Deep vein thrombosis of peroneal vein', 'Readcode': 'G801F00'}"
