medcode,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
21887,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile dementia with depression', 'Readcode': 'E002100'}"
25386,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia in conditions EC', 'Readcode': 'E041.00'}"
25704,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Presenile dementia,Alzheimer's type"", 'Readcode': 'Eu00011'}"
27677,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Presenile dementia with depression', 'Readcode': 'E001300'}"
27759,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Senile dementia, depressed or paranoid type', 'Readcode': 'Eu02z16'}"
27935,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Senile psychosis NOS', 'Readcode': 'Eu02z15'}"
2882,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile or presenile psychoses NOS', 'Readcode': 'E00z.00'}"
29386,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Dementia in Alzheimer's disease, unspecified"", 'Readcode': 'Eu00z00'}"
30032,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Presenile dementia with paranoia', 'Readcode': 'E001200'}"
30641,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Excepted from dementia quality indicators: Patient unsuitabl', 'Readcode': '9hD0.00'}"
30706,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Dementia in Alzheimer's dis, atypical or mixed type"", 'Readcode': 'Eu00200'}"
31016,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Mixed cortical and subcortical vascular dementia', 'Readcode': 'Eu01300'}"
32057,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""Alzheimer's disease with late onset"", 'Readcode': 'F110100'}"
33707,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile and presenile organic psychotic conditions', 'Readcode': 'E00..00'}"
34944,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Primary degenerative dementia NOS', 'Readcode': 'Eu02z13'}"
37015,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile dementia with delirium', 'Readcode': 'E003.00'}"
38438,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Presenile dementia NOS', 'Readcode': 'E001z00'}"
38678,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Dementia in Alzheimer's disease with late onset"", 'Readcode': 'Eu00100'}"
40805,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Excepted from dementia quality indicators: Informed dissent', 'Readcode': '9hD1.00'}"
41089,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile dementia with depressive or paranoid features NOS', 'Readcode': 'E002z00'}"
42279,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Arteriosclerotic dementia NOS', 'Readcode': 'E004z00'}"
42602,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Uncomplicated presenile dementia', 'Readcode': 'E001000'}"
43089,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Uncomplicated arteriosclerotic dementia', 'Readcode': 'E004000'}"
43292,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Arteriosclerotic dementia with depression', 'Readcode': 'E004300'}"
43346,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Primary degen dementia of Alzheimer's type, senile onset"", 'Readcode': 'Eu00113'}"
4357,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Senile dementia NOS', 'Readcode': 'Eu02z14'}"
44341,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Exception reporting: dementia quality indicators', 'Readcode': '9hD..00'}"
44674,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Senile dementia with depressive or paranoid features', 'Readcode': 'E002.00'}"
46488,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Vascular dementia of acute onset', 'Readcode': 'Eu01000'}"
46762,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Alzheimer's disease type 1"", 'Readcode': 'Eu00111'}"
4693,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Unspecified dementia', 'Readcode': 'Eu02z00'}"
47619,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Presenile psychosis NOS', 'Readcode': 'Eu02z12'}"
48501,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X] Presenile dementia NOS', 'Readcode': 'Eu02z11'}"
49263,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Dementia in Alzheimer's disease with early onset"", 'Readcode': 'Eu00000'}"
49513,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Presenile dementia with delirium', 'Readcode': 'E001100'}"
49674,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring first letter', 'Readcode': '9Ou1.00'}"
51494,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Presbyophrenic psychosis', 'Readcode': 'E00y.11'}"
53446,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Delirium superimposed on dementia', 'Readcode': 'Eu04100'}"
55023,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring', 'Readcode': '66h..00'}"
55222,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Language disorder of dementia', 'Readcode': 'ZS7C500'}"
55313,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Other vascular dementia', 'Readcode': 'Eu01y00'}"
55467,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Arteriosclerotic dementia with paranoia', 'Readcode': 'E004200'}"
55838,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Predominantly cortical dementia', 'Readcode': 'Eu01111'}"
56912,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Arteriosclerotic dementia with delirium', 'Readcode': 'E004100'}"
59122,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Other Alzheimer's disease"", 'Readcode': 'Fyu3000'}"
5931,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'H/O: dementia', 'Readcode': '1461.00'}"
60059,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Primary degen dementia, Alzheimer's type, presenile onset"", 'Readcode': 'Eu00012'}"
61528,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Alzheimer's disease type 2"", 'Readcode': 'Eu00013'}"
65235,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring telephone invite', 'Readcode': '9Ou5.00'}"
6578,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Vascular dementia', 'Readcode': 'Eu01.00'}"
7323,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Uncomplicated senile dementia', 'Readcode': 'E000.00'}"
7664,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Dementia in Alzheimer's disease"", 'Readcode': 'Eu00.00'}"
8195,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': ""[X]Alzheimer's dementia unspec"", 'Readcode': 'Eu00z11'}"
83576,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring second letter', 'Readcode': '9Ou2.00'}"
85853,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring administration', 'Readcode': '9Ou..00'}"
8634,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Multi infarct dementia', 'Readcode': 'E004.11'}"
89036,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring third letter', 'Readcode': '9Ou3.00'}"
89037,History of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': 'Dementia monitoring verbal invite', 'Readcode': '9Ou4.00'}"
8934,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Subcortical vascular dementia', 'Readcode': 'Eu01200'}"
9565,Diagnosis of Dementia,Med codes,C1109,3357,Dementia - Primary care,PH148,296,Dementia,"{'Disease': 'Dementia', 'ReadcodeDescr': '[X]Arteriosclerotic dementia', 'Readcode': 'Eu01.11'}"
